district,block,village_name,village_code
Puri,Nimapara,ରଏଡବଜାର,1102075
Puri,Nimapara,ରଙ୍ଗ,1102061
Puri,Nimapara,ରଟିଲୋ,1102024
Puri,Nimapara,ରାଜରାଶି,1102179
Puri,Nimapara,ରେଙ୍ଘାଳୋ,1102108
Puri,Nimapara,ରେଞ୍ଚଖେଲାର,1102072
Puri,Nimapara,ରେଞ୍ଚଶାସନ,1102082
Puri,Nimapara,ରେସିଙ୍ଗା,1102103
Puri,Nimapara,ଲଙ୍କପଡା,1102207
Puri,Nimapara,ଲଙ୍କାବାରିମୂଳ,1102203
Puri,Nimapara,ଶଗଡା,1102114
Puri,Nimapara,ଶଙ୍ଖପଡା,1102200
Puri,Nimapara,ଶାଇଁସଶାସନ,1102104
Puri,Nimapara,ଶାଳଜଙ୍ଗ,1102088
Puri,Nimapara,ଶେଉଳଖାଲ,1102113
Puri,Nimapara,ଶ୍ରୀ କୋଇଲି,1102420
Puri,Nimapara,ଶ୍ରୀମୁଖ,1102158
Puri,Nimapara,ଷଣ୍ଢଗୋରଡା,1102141
Puri,Nimapara,ସଇରୀ,1102040
Puri,Nimapara,ସଗଡା ଦେଉଳି,1102117
Puri,Nimapara,ସଫିପୁର,1102184
Puri,Nimapara,ସମରେଇଶାସନ,1102091
Puri,Nimapara,ସର୍ବାପଡା,1102010
Puri,Nimapara,ସଲଙ୍ଗ,1102030
Puri,Nimapara,ସାତକାଳିଆ,1102036
Puri,Nimapara,ସାଦେରିଆ,1102041
Puri,Nimapara,ସାନ ସୁରୁବିଳା,1102134
Puri,Nimapara,ସାନରିକିଲୋ,1102174
Puri,Nimapara,ସାନହୁଲି,1102421
Puri,Nimapara,ସାହାଡାପଡା,1102140
Puri,Nimapara,ସିଂହାରପୁର,1102187
Puri,Nimapara,ସୁଦରେଖ,1102220
Puri,Nimapara,ସୁଧ ବାରିମୂଳ,1102422
Puri,Nimapara,ସୁନୁଗୋରଡି,1102076
Puri,Nimapara,ସୋରଡ,1102177
Puri,Nimapara,ହଂସପଡା,1102023
Puri,Nimapara,ହରିପୁର,1102101
Puri,Nimapara,ହରିଶପୁର,1102083
Puri,Nimapara,ହାଣ୍ଡିଆ ପଡା,1102423
Baleswar,Nilagiri,ଅଁଳାପାଳ,0104004
Baleswar,Nilagiri,ଅଙ୍କୁରଖୁଣ୍ଟା,0104190
Baleswar,Nilagiri,ଅଣ୍ଡରା,0104191
Baleswar,Nilagiri,ଅମ୍ବୀକାପୁର,0104293
Baleswar,Nilagiri,ଅଯୋଧ୍ୟା,0104113
Baleswar,Nilagiri,ଅସ୍ତରଖି,0104071
Baleswar,Nilagiri,ଅସ୍ତିଆ,0104195
Baleswar,Nilagiri,ଅସ୍ତିଆପାଟଣା,0104189
Baleswar,Nilagiri,ଆଗିରିଆ,0104248
Baleswar,Nilagiri,ଆମ୍ବଝର,0104080
Baleswar,Nilagiri,ଆରବନ୍ଧ,0104038
Baleswar,Nilagiri,ଇଶାନଣ୍ଡି,0104014
Baleswar,Nilagiri,ଇଶ୍ଵରପୁର,0104197
Baleswar,Nilagiri,ଉପରଡିହା,0104033
Baleswar,Nilagiri,ଓଲଡ଼ଙ୍ଗ,0104211
Baleswar,Nilagiri,କଣ୍ଟାବଣିଆ,0104194
Baleswar,Nilagiri,କଣ୍ଟାବଣିଆ,0104119
Baleswar,Nilagiri,କଣ୍ଠିଆଟିକର,0104203
Baleswar,Nilagiri,କଦମ୍ବଗଡ଼ି,0104008
Baleswar,Nilagiri,କରଞ୍ଜିଆ,0104289
Baleswar,Nilagiri,କରଞ୍ଜୀଆ,0104282
Baleswar,Nilagiri,କରଡ଼ିଆ,0104283
Baleswar,Nilagiri,କଲ୍ୟାଣୀ,0104228
Baleswar,Nilagiri,କଳାକାଦ,0104073
Baleswar,Nilagiri,କାଂଶ,0104083
Baleswar,Nilagiri,କାକୁଡିପାଳ,0104018
Baleswar,Nilagiri,କାଞ୍ଜିଆମ୍ବାବଡ଼,0104025
Baleswar,Nilagiri,କାଞ୍ଜିଆମ୍ବାସାନ,0104019
Baleswar,Nilagiri,କାଠଗୋଛି,0104286
Baleswar,Nilagiri,କାଠପାଳ,0104229
Baleswar,Nilagiri,କାଣିଗଡ଼ିଆ,0104005
Baleswar,Nilagiri,କାଣ୍ଡଗରଡ଼ି,0104176
Baleswar,Nilagiri,କାଦୁଆଣି,0104007
Baleswar,Nilagiri,କାନ୍ଥିପଦା,0104265
Baleswar,Nilagiri,କାଳିଆପଦା ସାନ,0104256
Baleswar,Nilagiri,କାଳିଆପଦାବଡ଼,0104284
Baleswar,Nilagiri,କାହାଳିଆ,0104106
Baleswar,Nilagiri,କାହ୍ନୁପୁର,0104199
Baleswar,Nilagiri,କିଶୋରଚନ୍ଦ୍ରପୁର,0104027
Baleswar,Nilagiri,କୁଅଁପୁର ଲାଖରାଜ,0104226
Baleswar,Nilagiri,କୁଅଁରପୁର ମାହାଲ,0104227
Baleswar,Nilagiri,କୁଅଁରଭଉଦିଆ,0104055
Baleswar,Nilagiri,କୁଞ୍ଚିବଣିଆ,0104074
Baleswar,Nilagiri,କୁଡୁମିପାଳ,0104020
Baleswar,Nilagiri,କୁମ୍ଭକହୁଣୀଆ,0104202
Baleswar,Nilagiri,କୁସୁନପୁର,0104246
Baleswar,Nilagiri,କୁସୁମିଆ,0104230
Baleswar,Nilagiri,କୁହ୍ଲାପାଳ,0104288
Baleswar,Nilagiri,କେନ୍ଦୁଖୁଣ୍ଟା,0104115
Baleswar,Nilagiri,କୋଳିଗଡ଼ି,0104188
Baleswar,Nilagiri,ଖରଡ଼ିହା,0104259
Baleswar,Nilagiri,ଖସାପଡ଼ିଆ,0104281
Baleswar,Nilagiri,ଖୁଣ୍ଟାଡିହା,0104006
Baleswar,Nilagiri,ଖୁମଟଣା,0104010
Baleswar,Nilagiri,ଖଡ଼ିପଦା,0104093
Baleswar,Nilagiri,ଖଡ଼ୀପଦା,0104196
Baleswar,Nilagiri,ଗଙ୍ଗାଦେଇପୁର,0104200
Baleswar,Nilagiri,ଗଣ୍ଡାମରାସାହି,0104266
Baleswar,Nilagiri,ଗରଡିହି,0104070
Baleswar,Nilagiri,ଗାଙ୍ଗପୁରା,0104212
Baleswar,Nilagiri,ଗୁହାଳିଆ,0104104
Baleswar,Nilagiri,ଗୋକୁଳପାଣି,0104262
Baleswar,Nilagiri,ଗୋପାଳପୁର,0104114
Baleswar,Nilagiri,ଗୋପିନାଥପୁର,0104100
Baleswar,Nilagiri,ଗୋବରା,0104274
Baleswar,Nilagiri,ଗୋବର୍ଦ୍ଧନପୁର,0104273
Baleswar,Nilagiri,ଗୋବର୍ଦ୍ଧନପୁର,0104201
Baleswar,Nilagiri,ଗୋବିନ୍ଦପୁର,0104253
Baleswar,Nilagiri,ଗୋଲାବନ୍ଧ,0104238
Baleswar,Nilagiri,ଗୋହୀରା,0104017
Baleswar,Nilagiri,ଘୋଡ଼ାଡ଼ିଆଁ,0104270
Baleswar,Nilagiri,ଚଡବଡି,0104058
Baleswar,Nilagiri,ଚଣ୍ଡିଗଡ଼,0104016
Baleswar,Nilagiri,ଚଣ୍ଡିପୁର,0104206
Baleswar,Nilagiri,ଚତର,0104254
Baleswar,Nilagiri,ଚତରପାଟଣା,0104275
Baleswar,Nilagiri,ଚତିରିଖୁଣ୍ଟା,0104223
Baleswar,Nilagiri,ଚନ୍ଦନୀପୁର,0104015
Baleswar,Nilagiri,ଚଷାଖଣ୍ଡ,0104102
Baleswar,Nilagiri,ଚାଷୁଣୀକୁଲା,0104012
Baleswar,Nilagiri,ଚିନ୍ତାମଣିପୁର,0104198
Baleswar,Nilagiri,ଚୁଳିଆକନ୍ଦଭରଡାପାଳ,0104013
Baleswar,Nilagiri,ଚେକାମରା,0104075
Baleswar,Nilagiri,ଚେଙ୍ଗଗଡିଆ,0104290
Baleswar,Nilagiri,ଛତ୍ରପୁର,0104002
Baleswar,Nilagiri,ଛୋଟକାହ୍ନୁପୁର,0104255
Baleswar,Nilagiri,ଜଗନ୍ନାଥପୁର,0104214
Baleswar,Nilagiri,ଜମୁନା,0104022
Baleswar,Nilagiri,ଜାମୁଡିହା,0104065
Baleswar,Nilagiri,ଜାମୁଡ଼ିହି,0104215
Baleswar,Nilagiri,ଜେମାଦେଇପୁର,0104231
Baleswar,Nilagiri,ଜଡ଼ିଦା,0104213
Baleswar,Nilagiri,ଜଡ଼ିବାଲି,0104094
Baleswar,Nilagiri,ଝଲଝଲିଆ,0104011
Baleswar,Nilagiri,ଟଣକା,0104096
Baleswar,Nilagiri,ଟିଆକଟା,0104077
Baleswar,Nilagiri,ଟୁକୀପଦାବଡ଼,0104024
Baleswar,Nilagiri,ଡାଳିମ୍ବପାଳ,0104023
Baleswar,Nilagiri,ଢୋଲପୁର,0104207
Baleswar,Nilagiri,ତରତୁଆ,0104187
Baleswar,Nilagiri,ତିନିଦେଶ,0104081
Baleswar,Nilagiri,ତିହୁଡିଆବଡ଼,0104021
Baleswar,Nilagiri,ତିହୁଡିଆସାନ,0104044
Baleswar,Nilagiri,ତୁଟଗାଁ,0104243
Baleswar,Nilagiri,ତେଣ୍ଡା,0104067
Baleswar,Nilagiri,ତେନ୍ତୁଳିଆ,0104063
Baleswar,Nilagiri,ତେଲିଆପଦା,0104209
Baleswar,Nilagiri,ତେଲିପାଳ-1,0104059
Baleswar,Nilagiri,ତେଲିପାଳ-2,0104045
Baleswar,Nilagiri,ତୋଟାପଡ଼ା,0104240
Baleswar,Nilagiri,ଦକ୍ଷିଣକୁଅଁରପୁର,0104245
Baleswar,Nilagiri,ଦଲଦଲି,0104171
Baleswar,Nilagiri,ଦୂର୍ଗାପୁର,0104219
Baleswar,Nilagiri,ଦୋବାଟୀ,0104258
Baleswar,Nilagiri,ଦ୍ଵାରିକା,0104172
Baleswar,Nilagiri,ଦ୍ଵାରିକାଶୁଣୀ,0104041
Baleswar,Nilagiri,ଧରମପୁର,0104009
Baleswar,Nilagiri,ଧୋବଶିଳା,0104110
Baleswar,Nilagiri,ଧୋବାହାତୀ,0104029
Baleswar,Nilagiri,ନଡୁଆପାଳ,0104233
Baleswar,Nilagiri,ନନ୍ଦମହାପାତ୍ରବେଢ,0104236
Baleswar,Nilagiri,ନରଣପୁର,0104042
Baleswar,Nilagiri,ନରସିଂହପୁର,0104082
Baleswar,Nilagiri,ନରସିଂହପୁର,0104103
Baleswar,Nilagiri,ନାଉପାଳ,0104032
Baleswar,Nilagiri,ନାୟକବନ୍ଧ,0104241
Baleswar,Nilagiri,ନିଜଗଡ଼,0104109
Baleswar,Nilagiri,ନିତ୍ୟାନନ୍ଦପୁର,0104235
Baleswar,Nilagiri,ନିମପାଳ,0104234
Baleswar,Nilagiri,ନିମ୍ନୀଗଡ଼ିଆ,0104170
Baleswar,Nilagiri,ନିଶଙ୍ଖପୁର,0104279
Baleswar,Nilagiri,ନୂଆଗାଁ,0104037
Baleswar,Nilagiri,ନୂଆଗାଁସାନ,0104043
Baleswar,Nilagiri,ନୂଆପାଟଣା,0104192
Baleswar,Nilagiri,ନୂଆସାହି,0104237
Baleswar,Nilagiri,ପଥରଗଡ଼,0104278
Baleswar,Nilagiri,ପଦ୍ମଲାଭପୁର,0104272
Baleswar,Nilagiri,ପରାସୀପାଳ,0104034
Baleswar,Nilagiri,ପଳଶାସାନ,0104036
Baleswar,Nilagiri,ପାଟଣା,0104118
Baleswar,Nilagiri,ପାଟଣାପଦା,0104179
Baleswar,Nilagiri,ପାଟପୁରବଡ଼,0104264
Baleswar,Nilagiri,ପାଳଶାବଡ,0104030
Baleswar,Nilagiri,ପିଞ୍ଛାବଣିଆ,0104180
Baleswar,Nilagiri,ପିଠାହତା,0104001
Baleswar,Nilagiri,ପୁନାସିଆ,0104031
Baleswar,Nilagiri,ପୁନ୍ଦାଳ,0104086
Baleswar,Nilagiri,ପୁବଗଡ଼ିଆ,0104271
Baleswar,Nilagiri,ପୁରୁଣାଗାଁ,0104294
Baleswar,Nilagiri,ପୁହୁଣି,0104092
Baleswar,Nilagiri,ପୋଡାଶୁଳ,0104292
Baleswar,Nilagiri,ପ୍ରତାପଡ଼ା,0104097
Baleswar,Nilagiri,ଫୁଲହତା,0104091
Baleswar,Nilagiri,ବଉଳଗଡିଆ,0104162
Baleswar,Nilagiri,ବଣିଆଟିକର,0104090
Baleswar,Nilagiri,ବଧିଆଚାନ୍ଦୁଆପଦା,0104276
Baleswar,Nilagiri,ବରହମପୁର,0104035
Baleswar,Nilagiri,ବରି,0104099
Baleswar,Nilagiri,ବରଡ଼ାଡିହି,0104193
Baleswar,Nilagiri,ବ଼ଇଞ୍ଚାନରଣପୁର,0104087
Baleswar,Nilagiri,ବାଉଁଶପାଳ,0104003
Baleswar,Nilagiri,ବାଉଁଶବଣିଆ,0104107
Baleswar,Nilagiri,ବାଉରୀଓରା,0104040
Baleswar,Nilagiri,ବାଙ୍କିପଦା,0104165
Baleswar,Nilagiri,ବାଙ୍କିଶୁଳ,0104242
Baleswar,Nilagiri,ବାଙ୍କିସାହି କୋଡମାଡ,0104028
Baleswar,Nilagiri,ବାଙ୍କିସାହିମାହାଲ,0104039
Baleswar,Nilagiri,ବାଣ୍ଠିଆପଡ଼ା,0104066
Baleswar,Nilagiri,ବାରୁଦଖାନା,0104164
Baleswar,Nilagiri,ବାଲିଓରା,0104261
Baleswar,Nilagiri,ବାଲିଗୋହିରି,0104112
Baleswar,Nilagiri,ବାଲିଚୁଆ,0104076
Baleswar,Nilagiri,ବାଲିପାଳ,0104218
Baleswar,Nilagiri,ବାହାବଳପୁର,0104163
Baleswar,Nilagiri,ବାଡ଼ିଆ,0104217
Baleswar,Nilagiri,ବିଦୁବଜାର,0104222
Baleswar,Nilagiri,ବିଷ୍ଣୁପୁର,0104166
Baleswar,Nilagiri,ବୀରସାହୁପୁର,0104220
Baleswar,Nilagiri,ବୁଦାରଚଣ୍ଡି,0104089
Baleswar,Nilagiri,ବେଗୁନିଆ,0104117
Baleswar,Nilagiri,ବେତକଟା,0104062
Baleswar,Nilagiri,ବ୍ରହ୍ମପୁର,0104221
Baleswar,Nilagiri,ବଡ଼ଅତା,0104216
Baleswar,Nilagiri,ବଡ଼ବିଲ,0104260
Baleswar,Nilagiri,ଭଉଁରିଆବାଡ,0104061
Baleswar,Nilagiri,ଭଉଦିଆ,0104046
Baleswar,Nilagiri,ଭକ୍ତାନନ୍ଦପୁର,0104285
Baleswar,Nilagiri,ଭଗାବନ୍ଧ,0104047
Baleswar,Nilagiri,ଭଣ୍ଡଗାଁ,0104057
Baleswar,Nilagiri,ଭାଗାସାହି,0104267
Baleswar,Nilagiri,ଭାଲୁକପସି,0104048
Baleswar,Nilagiri,ଭିମେଇ,0104167
Baleswar,Nilagiri,ଭୋଳଡାଙ୍ଗ,0104049
Baleswar,Nilagiri,ମଇଁଷାପଟା,0104116
Baleswar,Nilagiri,ମକୁନ୍ଦପୁର,0104177
Baleswar,Nilagiri,ମଙ୍ଗଳାପାଳ,0104287
Baleswar,Nilagiri,ମଛୁଆ,0104225
Baleswar,Nilagiri,ମଧୁକରଖୁଣ୍ଟା,0104168
Baleswar,Nilagiri,ମଧୁପୁରିଆ,0104054
Baleswar,Nilagiri,ମରେଇଗାଁ,0104169
Baleswar,Nilagiri,ମର୍ଦ୍ଦରାଜପୁର,0104178
Baleswar,Nilagiri,ମର୍ଦ୍ଦରାଜପୁର,0104280
Baleswar,Nilagiri,ମାଛଭଣ୍ଡାର,0104050
Baleswar,Nilagiri,ମାଟିଆଳି,0104060
Baleswar,Nilagiri,ମାନଗଡ଼,0104101
